docname,pre,keyword,post,id,date,id_day
text729,"modern fighters can really bring the end of this war closer to our victory . joint victory ! thank you again ! , denmark and norway – i want to",thank you,separately for your joint work to strengthen our artillery . russia has brought such a war to europe when it depends on the artillery whether freedom moves forward . thank,729,2023-06-17,1
text729,you separately for your joint work to strengthen our artillery . russia has brought such a war to europe when it depends on the artillery whether freedom moves forward .,thank you,"for the rounds for our soldiers ! , sweden – the twelfth defense aid package and a real readiness to start training our pilots on modern fighters . thank you",729,2023-06-17,1
text729,"thank you for the rounds for our soldiers ! , sweden – the twelfth defense aid package and a real readiness to start training our pilots on modern fighters .",thank you,"! , the united kingdom – thank you for your continued leadership in expanding our defense capabilities and for every long-range missile we have been given – all of which",729,2023-06-17,1
text729,"! , sweden – the twelfth defense aid package and a real readiness to start training our pilots on modern fighters . thank you ! , the united kingdom –",thank you,for your continued leadership in expanding our defense capabilities and for every long-range missile we have been given – all of which are 100 percent operational . this week a,729,2023-06-17,1
text729,expanding our defense capabilities and for every long-range missile we have been given – all of which are 100 percent operational . this week a decision on additional support .,thank you,"again ! , canada – thank you for your continued help and for the new steps we have worked out , now being implemented . artillery , air defense .",729,2023-06-17,1
text729,"long-range missile we have been given – all of which are 100 percent operational . this week a decision on additional support . thank you again ! , canada –",thank you,"for your continued help and for the new steps we have worked out , now being implemented . artillery , air defense . . . , thanks to all ramstein",729,2023-06-17,1
text729,"once again prove the invincibility of our collective power when we restore normal life to all people and communities affected by this russian evil of ecocide . , poland –",thank you,for the resolution adopted by the seimas in support of ukraine's membership in nato . the right signals at the right time – when we are preparing meaningful content for,729,2023-06-17,1
text729,"membership in nato . the right signals at the right time – when we are preparing meaningful content for the summit in vilnius . , luxembourg – i want to",thank you,"for the parliament's decision , recognizing the historical truth , the truth about the holodomor – the genocide of the ukrainian people . luxembourg became the 26th country to officially",729,2023-06-17,1
text729,"ukrainian children . it will definitely be – we will fight for this ! we will prevail . , tavria operational-strategic group – by the way , i want to",thank you,"for moving forward , soldiers ! well done ! all our warriors in the east , strong warriors – i thank you for your resilience and accuracy ! , glory",729,2023-06-17,1
text729,"– by the way , i want to thank you for moving forward , soldiers ! well done ! all our warriors in the east , strong warriors – i",thank you,"for your resilience and accuracy ! , glory to ukraine !",729,2023-06-17,1
