collocation,count,count_nested,length,lambda,z
agreeing to,1,0,2,4.01561904318735,2.4583847849618397
appeals to,1,0,2,4.01561904318735,2.4583847849618397
aspirations to,1,0,2,4.01561904318735,2.4583847849618397
blows to,1,0,2,4.01561904318735,2.4583847849618397
came to,1,0,2,4.01561904318735,2.4583847849618397
commitment to,1,0,2,4.01561904318735,2.4583847849618397
contribution to,1,0,2,4.01561904318735,2.4583847849618397
counteraction to,1,0,2,4.01561904318735,2.4583847849618397
dedication to,1,0,2,4.01561904318735,2.4583847849618397
deployed to,1,0,2,4.01561904318735,2.4583847849618397
deserve to,1,0,2,4.01561904318735,2.4583847849618397
destined to,1,0,2,4.01561904318735,2.4583847849618397
eager to,1,0,2,4.01561904318735,2.4583847849618397
effort to,1,0,2,4.01561904318735,2.4583847849618397
gesture to,1,0,2,4.01561904318735,2.4583847849618397
goes to,1,0,2,4.01561904318735,2.4583847849618397
going to,1,0,2,4.01561904318735,2.4583847849618397
inspiration to,1,0,2,4.01561904318735,2.4583847849618397
led to,1,0,2,4.01561904318735,2.4583847849618397
meaning to,1,0,2,4.01561904318735,2.4583847849618397
nothing to,1,0,2,4.01561904318735,2.4583847849618397
opportunities to,1,0,2,4.01561904318735,2.4583847849618397
privilege to,1,0,2,4.01561904318735,2.4583847849618397
sentences to,1,0,2,4.01561904318735,2.4583847849618397
speak to,1,0,2,4.01561904318735,2.4583847849618397
try to,1,0,2,4.01561904318735,2.4583847849618397
visit to,1,0,2,4.01561904318735,2.4583847849618397
willing to,1,0,2,4.01561904318735,2.4583847849618397
fighters in,1,0,2,2.1352794495636296,2.4519852233385095
first in,1,0,2,2.1352794495636296,2.4519852233385095
of aid,1,0,2,2.3103266884081277,2.4473306291475576
of ukraine's,1,0,2,2.3103266884081277,2.4473306291475576
of freedom,4,0,2,1.2157313577640148,2.435305913961692
destroyed and,1,0,2,2.243188276293001,2.4315445043514985
friends and,1,0,2,2.243188276293001,2.4315445043514985
general and,1,0,2,2.243188276293001,2.4315445043514985
justice and,1,0,2,2.243188276293001,2.4315445043514985
kherson and,1,0,2,2.243188276293001,2.4315445043514985
package and,1,0,2,2.243188276293001,2.4315445043514985
summit and,1,0,2,2.243188276293001,2.4315445043514985
war and,1,0,2,2.243188276293001,2.4315445043514985
beautiful ukraine,1,0,2,2.2406029001576675,2.4287510394175955
create the,1,0,2,2.8010930399372613,2.4246265902972595
holding the,1,0,2,2.8010930399372613,2.4246265902972595
honoring the,1,0,2,2.8010930399372613,2.4246265902972595
with one,1,0,2,2.0417853392678857,2.4206877062446646
by the,3,0,2,1.4527391738636286,2.417535094876699
in helping,1,0,2,2.114280868041602,2.4154896002487787
in understanding,1,0,2,2.114280868041602,2.4154896002487787
and protects,2,0,2,1.6760229151353805,2.4140159944476403
and strong,2,0,2,1.6760229151353805,2.4140159944476403
addressed the,1,0,2,3.899780364247335,2.3875314723332757
although the,1,0,2,3.899780364247335,2.3875314723332757
among the,1,0,2,3.899780364247335,2.3875314723332757
answer the,1,0,2,3.899780364247335,2.3875314723332757
attend the,1,0,2,3.899780364247335,2.3875314723332757
beat the,1,0,2,3.899780364247335,2.3875314723332757
becomes the,1,0,2,3.899780364247335,2.3875314723332757
becoming the,1,0,2,3.899780364247335,2.3875314723332757
believed the,1,0,2,3.899780364247335,2.3875314723332757
block the,1,0,2,3.899780364247335,2.3875314723332757
celebrates the,1,0,2,3.899780364247335,2.3875314723332757
cherishes the,1,0,2,3.899780364247335,2.3875314723332757
convincing the,1,0,2,3.899780364247335,2.3875314723332757
delivering the,1,0,2,3.899780364247335,2.3875314723332757
deprive the,1,0,2,3.899780364247335,2.3875314723332757
drive the,1,0,2,3.899780364247335,2.3875314723332757
eliminates the,1,0,2,3.899780364247335,2.3875314723332757
enhance the,1,0,2,3.899780364247335,2.3875314723332757
feel the,1,0,2,3.899780364247335,2.3875314723332757
finalizes the,1,0,2,3.899780364247335,2.3875314723332757
fulfill the,1,0,2,3.899780364247335,2.3875314723332757
implemented the,1,0,2,3.899780364247335,2.3875314723332757
inspire the,1,0,2,3.899780364247335,2.3875314723332757
invoke the,1,0,2,3.899780364247335,2.3875314723332757
join the,1,0,2,3.899780364247335,2.3875314723332757
neither the,1,0,2,3.899780364247335,2.3875314723332757
opposing the,1,0,2,3.899780364247335,2.3875314723332757
prepare the,1,0,2,3.899780364247335,2.3875314723332757
protected the,1,0,2,3.899780364247335,2.3875314723332757
prove the,1,0,2,3.899780364247335,2.3875314723332757
push the,1,0,2,3.899780364247335,2.3875314723332757
recognizing the,1,0,2,3.899780364247335,2.3875314723332757
reduce the,1,0,2,3.899780364247335,2.3875314723332757
reflects the,1,0,2,3.899780364247335,2.3875314723332757
spread the,1,0,2,3.899780364247335,2.3875314723332757
supplied the,1,0,2,3.899780364247335,2.3875314723332757
suppress the,1,0,2,3.899780364247335,2.3875314723332757
thus the,1,0,2,3.899780364247335,2.3875314723332757
until the,1,0,2,3.899780364247335,2.3875314723332757
will have,1,0,2,1.9982399440546919,2.3811545760493145
cooperation of,1,0,2,2.2460861647792303,2.3794580909248952
countries of,1,0,2,2.2460861647792303,2.3794580909248952
government of,1,0,2,2.2460861647792303,2.3794580909248952
guard who,1,0,2,2.1316790466487934,2.378647046066554
our 128th,1,0,2,2.153925000608118,2.3738415882921924
us on,1,0,2,1.9921569487588309,2.3731062449682745
of european,3,0,2,1.3502629870443235,2.370813664509928
enemy in,1,0,2,2.051825955066356,2.3670354498684083
helping our,1,0,2,2.1192494475253048,2.364831615895165
see our,1,0,2,2.1192494475253048,2.364831615895165
of us,7,0,2,0.9035284247274071,2.360946932354311
that ukrainians,1,0,2,1.997698333198868,2.355802975889716
decision to,2,0,2,1.6940139524807796,2.351205894623157
time to,2,0,2,1.6940139524807796,2.351205894623157
invite your,1,0,2,2.168242252528901,2.3505489913566198
all colleagues,1,0,2,2.0403675915032267,2.343638282502496
you provided,1,0,2,2.0918096739482515,2.3343278900264046
aid to,1,0,2,2.4060319938826087,2.3280454553373477
back to,1,0,2,2.4060319938826087,2.3280454553373477
come to,1,0,2,2.4060319938826087,2.3280454553373477
done to,1,0,2,2.4060319938826087,2.3280454553373477
given to,1,0,2,2.4060319938826087,2.3280454553373477
path to,1,0,2,2.4060319938826087,2.3280454553373477
proud to,1,0,2,2.4060319938826087,2.3280454553373477
right to,1,0,2,2.4060319938826087,2.3280454553373477
society to,1,0,2,2.4060319938826087,2.3280454553373477
something to,1,0,2,2.4060319938826087,2.3280454553373477
systems to,1,0,2,2.4060319938826087,2.3280454553373477
treatment to,1,0,2,2.4060319938826087,2.3280454553373477
and resilience,2,0,2,1.5989884202016587,2.3173496034601366
your government,1,0,2,2.1373370518022403,2.3171391710290186
your steps,1,0,2,2.1373370518022403,2.3171391710290186
for protecting,2,0,2,1.7678362352233723,2.315546371110578
and ability,1,0,2,2.185475190184424,2.315401144261312
and communication,1,0,2,2.185475190184424,2.315401144261312
and faith,1,0,2,2.185475190184424,2.315401144261312
and kharkiv,1,0,2,2.185475190184424,2.315401144261312
and missiles,1,0,2,2.185475190184424,2.315401144261312
and under,1,0,2,2.185475190184424,2.315401144261312
and when,1,0,2,2.185475190184424,2.315401144261312
the 79th,1,0,2,2.6700535700584993,2.3113221361566114
the aerial,1,0,2,2.6700535700584993,2.3113221361566114
the anti-tank,1,0,2,2.6700535700584993,2.3113221361566114
the area,1,0,2,2.6700535700584993,2.3113221361566114
the assembly,1,0,2,2.6700535700584993,2.3113221361566114
the comprehensive,1,0,2,2.6700535700584993,2.3113221361566114
the crimea,1,0,2,2.6700535700584993,2.3113221361566114
the demilitarization,1,0,2,2.6700535700584993,2.3113221361566114
the educators,1,0,2,2.6700535700584993,2.3113221361566114
the employees,1,0,2,2.6700535700584993,2.3113221361566114
the evacuation,1,0,2,2.6700535700584993,2.3113221361566114
the excellent,1,0,2,2.6700535700584993,2.3113221361566114
the firmness,1,0,2,2.6700535700584993,2.3113221361566114
the fundamental,1,0,2,2.6700535700584993,2.3113221361566114
the glorious,1,0,2,2.6700535700584993,2.3113221361566114
the graduation,1,0,2,2.6700535700584993,2.3113221361566114
the heroic,1,0,2,2.6700535700584993,2.3113221361566114
the historical,1,0,2,2.6700535700584993,2.3113221361566114
the internal,1,0,2,2.6700535700584993,2.3113221361566114
the large,1,0,2,2.6700535700584993,2.3113221361566114
the marines,1,0,2,2.6700535700584993,2.3113221361566114
the maritime,1,0,2,2.6700535700584993,2.3113221361566114
the occupied,1,0,2,2.6700535700584993,2.3113221361566114
the rounds,1,0,2,2.6700535700584993,2.3113221361566114
the skies,1,0,2,2.6700535700584993,2.3113221361566114
the sky,1,0,2,2.6700535700584993,2.3113221361566114
the status,1,0,2,2.6700535700584993,2.3113221361566114
the tangible,1,0,2,2.6700535700584993,2.3113221361566114
the tavria,1,0,2,2.6700535700584993,2.3113221361566114
the tens,1,0,2,2.6700535700584993,2.3113221361566114
the timely,1,0,2,2.6700535700584993,2.3113221361566114
the victims,1,0,2,2.6700535700584993,2.3113221361566114
the villages,1,0,2,2.6700535700584993,2.3113221361566114
the wings,1,0,2,2.6700535700584993,2.3113221361566114
the wounded,1,0,2,2.6700535700584993,2.3113221361566114
the 110th,1,0,2,3.768741495970425,2.3073681797722783
the 131st,1,0,2,3.768741495970425,2.3073681797722783
the 137th,1,0,2,3.768741495970425,2.3073681797722783
the 195th,1,0,2,3.768741495970425,2.3073681797722783
the 26th,1,0,2,3.768741495970425,2.3073681797722783
the 39th,1,0,2,3.768741495970425,2.3073681797722783
the 3rd,1,0,2,3.768741495970425,2.3073681797722783
the 406th,1,0,2,3.768741495970425,2.3073681797722783
the 47th,1,0,2,3.768741495970425,2.3073681797722783
the 50th,1,0,2,3.768741495970425,2.3073681797722783
the 57th,1,0,2,3.768741495970425,2.3073681797722783
the 63rd,1,0,2,3.768741495970425,2.3073681797722783
the 70th,1,0,2,3.768741495970425,2.3073681797722783
the 72nd,1,0,2,3.768741495970425,2.3073681797722783
the 783rd,1,0,2,3.768741495970425,2.3073681797722783
the 81st,1,0,2,3.768741495970425,2.3073681797722783
the 95th,1,0,2,3.768741495970425,2.3073681797722783
the adoption,1,0,2,3.768741495970425,2.3073681797722783
the advisors,1,0,2,3.768741495970425,2.3073681797722783
the afternoon,1,0,2,3.768741495970425,2.3073681797722783
the aggressor,1,0,2,3.768741495970425,2.3073681797722783
the alpha,1,0,2,3.768741495970425,2.3073681797722783
the annual,1,0,2,3.768741495970425,2.3073681797722783
the anticorruption,1,0,2,3.768741495970425,2.3073681797722783
the apcs,1,0,2,3.768741495970425,2.3073681797722783
the appropriate,1,0,2,3.768741495970425,2.3073681797722783
the assets,1,0,2,3.768741495970425,2.3073681797722783
the attentiveness,1,0,2,3.768741495970425,2.3073681797722783
the avdiivka,1,0,2,3.768741495970425,2.3073681797722783
the basis,1,0,2,3.768741495970425,2.3073681797722783
the brilliant,1,0,2,3.768741495970425,2.3073681797722783
the brutal,1,0,2,3.768741495970425,2.3073681797722783
the builders,1,0,2,3.768741495970425,2.3073681797722783
the case,1,0,2,3.768741495970425,2.3073681797722783
the chinese,1,0,2,3.768741495970425,2.3073681797722783
the chop,1,0,2,3.768741495970425,2.3073681797722783
the civil,1,0,2,3.768741495970425,2.3073681797722783
the coastguard,1,0,2,3.768741495970425,2.3073681797722783
the completeness,1,0,2,3.768741495970425,2.3073681797722783
the consequences,1,0,2,3.768741495970425,2.3073681797722783
the constitution,1,0,2,3.768741495970425,2.3073681797722783
the construction,1,0,2,3.768741495970425,2.3073681797722783
the continuation,1,0,2,3.768741495970425,2.3073681797722783
the crew,1,0,2,3.768741495970425,2.3073681797722783
the current,1,0,2,3.768741495970425,2.3073681797722783
the darkest,1,0,2,3.768741495970425,2.3073681797722783
the decentralization,1,0,2,3.768741495970425,2.3073681797722783
the democratic,1,0,2,3.768741495970425,2.3073681797722783
the early,1,0,2,3.768741495970425,2.3073681797722783
the eighteen,1,0,2,3.768741495970425,2.3073681797722783
the eighth,1,0,2,3.768741495970425,2.3073681797722783
the enemy's,1,0,2,3.768741495970425,2.3073681797722783
the equally,1,0,2,3.768741495970425,2.3073681797722783
the establishment,1,0,2,3.768741495970425,2.3073681797722783
the existing,1,0,2,3.768741495970425,2.3073681797722783
the export,1,0,2,3.768741495970425,2.3073681797722783
the far,1,0,2,3.768741495970425,2.3073681797722783
the field,1,0,2,3.768741495970425,2.3073681797722783
the filigree,1,0,2,3.768741495970425,2.3073681797722783
the financiers,1,0,2,3.768741495970425,2.3073681797722783
the former,1,0,2,3.768741495970425,2.3073681797722783
the full-fledged,1,0,2,3.768741495970425,2.3073681797722783
the genocide,1,0,2,3.768741495970425,2.3073681797722783
the globally,1,0,2,3.768741495970425,2.3073681797722783
the greek,1,0,2,3.768741495970425,2.3073681797722783
the holodomor,1,0,2,3.768741495970425,2.3073681797722783
the honorific,1,0,2,3.768741495970425,2.3073681797722783
the imagine,1,0,2,3.768741495970425,2.3073681797722783
the imf,1,0,2,3.768741495970425,2.3073681797722783
the inspiration,1,0,2,3.768741495970425,2.3073681797722783
the invaders,1,0,2,3.768741495970425,2.3073681797722783
the kramatorsk,1,0,2,3.768741495970425,2.3073681797722783
the kremlin,1,0,2,3.768741495970425,2.3073681797722783
the launch,1,0,2,3.768741495970425,2.3073681797722783
the league,1,0,2,3.768741495970425,2.3073681797722783
the lutsk,1,0,2,3.768741495970425,2.3073681797722783
the manifestations,1,0,2,3.768741495970425,2.3073681797722783
the mariyinsky,1,0,2,3.768741495970425,2.3073681797722783
the medications,1,0,2,3.768741495970425,2.3073681797722783
the mortar,1,0,2,3.768741495970425,2.3073681797722783
the nobel,1,0,2,3.768741495970425,2.3073681797722783
the north,1,0,2,3.768741495970425,2.3073681797722783
the norwegian,1,0,2,3.768741495970425,2.3073681797722783
the nurses,1,0,2,3.768741495970425,2.3073681797722783
the obvious,1,0,2,3.768741495970425,2.3073681797722783
the odessa,1,0,2,3.768741495970425,2.3073681797722783
the organizers,1,0,2,3.768741495970425,2.3073681797722783
the overall,1,0,2,3.768741495970425,2.3073681797722783
the parliament's,1,0,2,3.768741495970425,2.3073681797722783
the participation,1,0,2,3.768741495970425,2.3073681797722783
the patriot,1,0,2,3.768741495970425,2.3073681797722783
the police,1,0,2,3.768741495970425,2.3073681797722783
the president-elect,1,0,2,3.768741495970425,2.3073681797722783
the prosecution,1,0,2,3.768741495970425,2.3073681797722783
the prosecutor,1,0,2,3.768741495970425,2.3073681797722783
the question,1,0,2,3.768741495970425,2.3073681797722783
the rada,1,0,2,3.768741495970425,2.3073681797722783
the remaining,1,0,2,3.768741495970425,2.3073681797722783
the resolution,1,0,2,3.768741495970425,2.3073681797722783
the rules-based,1,0,2,3.768741495970425,2.3073681797722783
the saeima,1,0,2,3.768741495970425,2.3073681797722783
the shahed,1,0,2,3.768741495970425,2.3073681797722783
the sheer,1,0,2,3.768741495970425,2.3073681797722783
the solutions,1,0,2,3.768741495970425,2.3073681797722783
the squad,1,0,2,3.768741495970425,2.3073681797722783
the staff,1,0,2,3.768741495970425,2.3073681797722783
the state's,1,0,2,3.768741495970425,2.3073681797722783
the streets,1,0,2,3.768741495970425,2.3073681797722783
the strongest,1,0,2,3.768741495970425,2.3073681797722783
the successful,1,0,2,3.768741495970425,2.3073681797722783
the supreme,1,0,2,3.768741495970425,2.3073681797722783
the target,1,0,2,3.768741495970425,2.3073681797722783
the temporarily,1,0,2,3.768741495970425,2.3073681797722783
the transporters,1,0,2,3.768741495970425,2.3073681797722783
the trenches,1,0,2,3.768741495970425,2.3073681797722783
the twelfth,1,0,2,3.768741495970425,2.3073681797722783
the u.s,1,0,2,3.768741495970425,2.3073681797722783
the unchanged,1,0,2,3.768741495970425,2.3073681797722783
the upcoming,1,0,2,3.768741495970425,2.3073681797722783
the voice,1,0,2,3.768741495970425,2.3073681797722783
the warehouses,1,0,2,3.768741495970425,2.3073681797722783
the warmth,1,0,2,3.768741495970425,2.3073681797722783
the znpp,1,0,2,3.768741495970425,2.3073681797722783
after all,1,0,2,1.9890934197612482,2.3036658658907596
to celebrate,1,0,2,2.659589890583491,2.302273418192631
to create,1,0,2,2.659589890583491,2.302273418192631
to gradually,1,0,2,2.659589890583491,2.302273418192631
to guarantee,1,0,2,2.659589890583491,2.302273418192631
to italy,1,0,2,2.659589890583491,2.302273418192631
to keep,1,0,2,2.659589890583491,2.302273418192631
to maintain,1,0,2,2.659589890583491,2.302273418192631
to tell,1,0,2,2.659589890583491,2.302273418192631
to act,1,0,2,3.758277868019423,2.300966508582875
to attend,1,0,2,3.758277868019423,2.300966508582875
to build,1,0,2,3.758277868019423,2.300966508582875
to chase,1,0,2,3.758277868019423,2.300966508582875
to continuing,1,0,2,3.758277868019423,2.300966508582875
to coordinate,1,0,2,3.758277868019423,2.300966508582875
to deliver,1,0,2,3.758277868019423,2.300966508582875
to donate,1,0,2,3.758277868019423,2.300966508582875
to expand,1,0,2,3.758277868019423,2.300966508582875
to extend,1,0,2,3.758277868019423,2.300966508582875
to improve,1,0,2,3.758277868019423,2.300966508582875
to inflict,1,0,2,3.758277868019423,2.300966508582875
to invoke,1,0,2,3.758277868019423,2.300966508582875
to kill,1,0,2,3.758277868019423,2.300966508582875
to leonid,1,0,2,3.758277868019423,2.300966508582875
